ticker,yahoo_symbol,status,reason,n_rows,first_date,last_date,expected_sessions,completeness,in_fincall,fincall_calls,in_maec,maec_calls
A,A,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,4
AA,AA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,False,0
AAL,AAL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,False,0
AAN,AAN,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
AAOI,AAOI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
AAON,AAON,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
AAP,AAP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
AAPL,AAPL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
AAWW,AAWW,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
AAXN,AAXN,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
ABAX,ABAX,ok,,1057,2014-06-02,2018-08-09,1057,1.0,False,0,True,1
ABBV,ABBV,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
ABC,ABC,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
ABCB,ABCB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
ABG,ABG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
ABM,ABM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
ABMD,ABMD,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
ABT,ABT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,4,True,4
ACC,ACC,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
ACET,ACET,ok,,1114,2018-01-26,2022-06-29,1114,1.0,False,0,True,1
ACHC,ACHC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
ACIW,ACIW,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
ACLS,ACLS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
ACM,ACM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
ACN,ACN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
ACOR,ACOR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
ACXM,ACXM,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
ADBE,ADBE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,3
ADC,ADC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
ADI,ADI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
ADM,ADM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,5
ADP,ADP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,5
ADS,ADS,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
ADSK,ADSK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,2
AEE,AEE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
AEGN,AEGN,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
AEIS,AEIS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
AEL,AEL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
AEO,AEO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
AEP,AEP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,1
AES,AES,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,3
AET,AET,ok,,1135,2014-06-02,2018-11-29,1135,1.0,False,0,True,4
AFG,AFG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
AFL,AFL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,False,0
AGCO,AGCO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
AGN,AGN,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
AGYS,AGYS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
AHH,AHH,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
AHL,AHL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,6
AIG,AIG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,False,0
AIN,AIN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
AIR,AIR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
AIT,AIT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
AIV,AIV,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
AIZ,AIZ,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,False,0
AJG,AJG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
AKAM,AKAM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,7
AKR,AKR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
AKRX,AKRX,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
AKS,AKS,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
ALB,ALB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,2
ALE,ALE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
ALEX,ALEX,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
ALG,ALG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
ALGN,ALGN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,True,2
ALGT,ALGT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
ALK,ALK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,True,2
ALL,ALL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,3,False,0
ALLE,ALLE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
ALOG,ALOG,ok,,1029,2014-06-02,2018-06-29,1029,1.0,False,0,True,6
ALXN,ALXN,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
AMAT,AMAT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,False,0
AMCX,AMCX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
AMD,AMD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,4
AME,AME,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
AMED,AMED,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
AMG,AMG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,2
AMGN,AMGN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,True,2
AMP,AMP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,False,0
AMPH,AMPH,ok,,2018,2014-06-25,2022-06-29,2018,1.0,False,0,True,6
AMSF,AMSF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
AMT,AMT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,3
AMWD,AMWD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
AMZN,AMZN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,True,7
AN,AN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,4,True,4
ANDE,ANDE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
ANDG,ANDG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,True,1,False,0
ANDV,ANDV,ok,,1092,2014-06-02,2018-10-01,1093,0.9991,False,0,True,3
ANET,ANET,ok,,2031,2014-06-06,2022-06-29,2031,1.0,True,8,False,0
ANF,ANF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,5
ANGO,ANGO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
ANIK,ANIK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
ANIP,ANIP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
ANSS,ANSS,ok,,2036,2014-06-02,2022-06-30,2036,1.0,True,8,True,6
ANTM,ANTM,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
AON,AON,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
AOS,AOS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
APA,APA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,1
APC,APC,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
APD,APD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,2
APEI,APEI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
APH,APH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
APOG,APOG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
ARE,ARE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
ARI,ARI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
AROC,AROC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
ARR,ARR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
ARRS,ARRS,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
ARW,ARW,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
ASB,ASB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
ASGN,ASGN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
ASH,ASH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,True,2
ASIX,ASIX,ok,,1457,2016-09-15,2022-06-29,1457,1.0,False,0,True,1
ASNA,ASNA,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
ASTE,ASTE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
ATGE,ATGE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
ATI,ATI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
ATNI,ATNI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
ATO,ATO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,3
ATR,ATR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
ATVI,ATVI,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
AVA,AVA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,7
AVB,AVB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,1
AVGO,AVGO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
AVT,AVT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
AVY,AVY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,8
AWK,AWK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,3
AWR,AWR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
AXE,AXE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
AXL,AXL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
AXP,AXP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,6
AYI,AYI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,True,1
AZO,AZO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,5
AZZ,AZZ,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
B,B,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
BA,BA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,3
BAC,BAC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,1
BANC,BANC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
BANR,BANR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
BAX,BAX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,2
BBBY,BBBY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
BBT,BBT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
BBWI,BBWI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,2,False,0
BBY,BBY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
BC,BC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,1
BCC,BCC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
BCO,BCO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
BCOR,BCOR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
BCPC,BCPC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
BDX,BDX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,3
BEL,BEL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
BELFB,BELFB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
BEN,BEN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
BG,BG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,False,0
BGC,BGC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
BGFV,BGFV,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,8
BGG,BGG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
BGS,BGS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
BHE,BHE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
BHF,BHF,ok,,1248,2017-07-17,2022-06-29,1248,1.0,True,4,False,0
BID,BID,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
BIG,BIG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
BIIB,BIIB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,False,0
BIO,BIO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
BJRI,BJRI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
BKE,BKE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,7
BKH,BKH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
BKNG,BKNG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
BKR,BKR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,False,0
BKS,BKS,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,6
BLD,BLD,ok,,1772,2015-06-17,2022-06-29,1772,1.0,False,0,True,2
BLDR,BLDR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,False,0
BLK,BLK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,4,False,0
BLL,BLL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
BMI,BMI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
BMS,BMS,ok,,1265,2014-06-02,2019-06-10,1265,1.0,False,0,True,1
BMY,BMY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,1
BNED,BNED,ok,,1747,2015-07-23,2022-06-29,1747,1.0,False,0,True,3
BNY,BNY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,False,0
BOBE,BOBE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
BOH,BOH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
BPFH,BPFH,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
BR,BR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,False,0
BRC,BRC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
BRO,BRO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,1
BRS,BRS,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
BSX,BSX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,False,0
BWA,BWA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,3
BX,BX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,False,0
BXP,BXP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,2
BYD,BYD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
C,C,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,2
CA,CA,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
CABO,CABO,ok,,1776,2015-06-11,2022-06-29,1776,1.0,False,0,True,4
CACI,CACI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CAG,CAG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,2
CAH,CAH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,2
CAKE,CAKE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CAL,CAL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CAMP,CAMP,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
CAR,CAR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,False,0
CARR,CARR,ok,,575,2020-03-19,2022-06-29,575,1.0,True,5,False,0
CASH,CASH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CASY,CASY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CAT,CAT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,4
CATM,CATM,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
CATY,CATY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
CB,CB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CBB,CBB,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CBG,CBG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CBL,CBL,ok,,165,2021-11-02,2022-06-29,165,1.0,False,0,True,1
CBM,CBM,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CBOE,CBOE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,3
CBRE,CBRE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,False,0
CBRL,CBRL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CBT,CBT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CBU,CBU,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
CC,CC,ok,,1770,2015-06-19,2022-06-29,1770,1.0,False,0,True,1
CCI,CCI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,2
CCL,CCL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CCMP,CCMP,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CCRN,CCRN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CDNS,CDNS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CDR,CDR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
CDW,CDW,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,False,0
CE,CE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,False,0
CECO,CECO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CELG,CELG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CENTA,CENTA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CENX,CENX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CEVA,CEVA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CF,CF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,2
CFG,CFG,ok,,1955,2014-09-24,2022-06-29,1955,1.0,True,4,False,0
CFR,CFR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CGNX,CGNX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CHCT,CHCT,ok,,1791,2015-05-20,2022-06-29,1791,1.0,False,0,True,5
CHD,CHD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,2,True,2
CHE,CHE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
CHFC,CHFC,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CHK,CHK,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
CHRW,CHRW,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,False,0
CHS,CHS,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CHSP,CHSP,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CHTR,CHTR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,2
CHUY,CHUY,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CI,CI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,2
CIEN,CIEN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,3
CINF,CINF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CIR,CIR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
CL,CL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,True,4
CLB,CLB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CLD,CLD,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CLDT,CLDT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,8
CLGX,CLGX,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
CLH,CLH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CLI,CLI,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
CLW,CLW,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CLX,CLX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,3
CMA,CMA,ok,,2036,2014-06-02,2022-06-30,2036,1.0,True,11,True,1
CMC,CMC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CMCSA,CMCSA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,6
CME,CME,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
CMG,CMG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
CMI,CMI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,2
CMO,CMO,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CMP,CMP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CMS,CMS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,4
CMTL,CMTL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CNC,CNC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
CNK,CNK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
CNMD,CNMD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CNP,CNP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CNSL,CNSL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,7
CNX,CNX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,3,False,0
COF,COF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,1
COG,COG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
COHR,COHR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
COL,COL,ok,,1606,2014-06-02,2020-11-30,1638,0.9805,False,0,True,4
COLB,COLB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
CONE,CONE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
COO,COO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,4,True,2
COP,COP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,1
COR,COR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CORE,CORE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
CORT,CORT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
COST,COST,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
COTY,COTY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,5
CPB,CPB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,4
CPE,CPE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
CPF,CPF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
CPLA,CPLA,ok,,1048,2014-06-02,2018-07-31,1050,0.9981,False,0,True,1
CPRT,CPRT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CPSI,CPSI,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
CPT,CPT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,2,False,0
CRAY,CRAY,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CREE,CREE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CRI,CRI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
