call_id,ticker,date,split,horizon,y_true,y_pred,y_persistence
UNH_2022_Q2_20220715,UNH,2022-07-15,test,15,-3.963812765219007,-4.15574,-4.279390343109389
UNP_2022_Q2_20220721,UNP,2022-07-21,test,15,-4.335286768905963,-4.04556,-4.293709955945176
VLO_2022_Q2_20220728,VLO,2022-07-28,test,15,-3.769462090804209,-4.006898,-3.580433226448309
WELL_2022_Q2_20220810,WELL,2022-08-10,test,15,-4.26905696270399,-4.119436,-4.319339142593934
WFC_2022_Q2_20220715,WFC,2022-07-15,test,15,-3.8372670252188734,-3.901729,-3.785098890971756
XEL_2022_Q2_20220728,XEL,2022-07-28,test,15,-4.670268064246028,-4.250952,-4.52102262543024
ABT_2022_Q3_20221019,ABT,2022-10-19,test,15,-3.762641254060557,-4.376078,-4.06441646876197
ADP_2023_Q1_20221026,ADP,2022-10-26,test,15,-3.8403487602574016,-3.904982,-4.039655161474703
AMD_2022_Q3_20221101,AMD,2022-11-01,test,15,-3.0781908920738035,-4.159099,-3.5440724503726178
AMT_2022_Q3_20221027,AMT,2022-10-27,test,15,-3.537219861459625,-4.161569,-3.5282076739050234
BAC_2022_Q3_20221017,BAC,2022-10-17,test,15,-3.859685798174181,-3.941624,-3.682394200879173
CAT_2022_Q3_20221027,CAT,2022-10-27,test,15,-3.68097965733836,-4.146804,-3.949459972183204
COP_2022_Q3_20221103,COP,2022-11-03,test,15,-3.4427664171969226,-3.700499,-3.887534422197312
CSGP_2022_Q3_20221025,CSGP,2022-10-25,test,15,-3.668084380833256,-3.857354,-3.970073748719486
DE_2022_Q4_20221123,DE,2022-11-23,test,15,-4.207176830529066,-4.388188,-4.475427398180281
GE_2022_Q3_20221025,GE,2022-10-25,test,15,-4.134086747587184,-4.174446,-3.70091719235728
HD_2022_Q3_20221115,HD,2022-11-15,test,15,-4.1309060346511615,-4.205958,-3.597843468109335
HON_2022_Q3_20221027,HON,2022-10-27,test,15,-4.102276516169822,-4.038772,-4.1398795833145945
LOW_2022_Q3_20221116,LOW,2022-11-16,test,15,-3.895785311825005,-3.98606,-3.467401009385745
META_2022_Q3_20221026,META,2022-10-26,test,15,-2.576642209727758,-4.134242,-3.4659695107773065
MPC_2022_Q3_20221101,MPC,2022-11-01,test,15,-3.855108831998048,-4.026754,-3.945663142677754
MSFT_2023_Q1_20221025,MSFT,2022-10-25,test,15,-3.301742873259452,-3.843755,-3.74853905991042
NEM_2022_Q3_20221101,NEM,2022-11-01,test,15,-3.2848882796180066,-3.730002,-4.05553533049968
O_2022_Q3_20221103,O,2022-11-03,test,15,-4.376391354117459,-3.68627,-4.025108116011348
PG_2023_Q1_20221019,PG,2022-10-19,test,15,-4.521703282680177,-4.449362,-4.266498411712098
PM_2022_Q3_20221020,PM,2022-10-20,test,15,-4.137578487631365,-4.397786,-4.070896538178722
SPGI_2022_Q3_20221027,SPGI,2022-10-27,test,15,-3.485669942787036,-4.257959,-3.867421130362133
SRE_2022_Q3_20221103,SRE,2022-11-03,test,15,-4.052329371688219,-4.330352,-4.2555673533453735
TMO_2022_Q3_20221026,TMO,2022-10-26,test,15,-3.5911011246862667,-3.835878,-3.808283781952987
TSLA_2022_Q3_20221019,TSLA,2022-10-19,test,15,-3.335857537877518,-4.073319,-3.172273950419544
UNH_2022_Q3_20221014,UNH,2022-10-14,test,15,-4.593014473743372,-4.08578,-4.320127124010033
UNP_2022_Q3_20221020,UNP,2022-10-20,test,15,-3.768117550834127,-4.087275,-4.026158231810476
VLO_2022_Q3_20221025,VLO,2022-10-25,test,15,-3.81575626847661,-4.03085,-3.423988652468952
WELL_2022_Q3_20221108,WELL,2022-11-08,test,15,-3.5013616462866337,-4.013032,-3.8392336831038674
WFC_2022_Q3_20221014,WFC,2022-10-14,test,15,-4.231475858311722,-3.814311,-3.7386755297832814
XEL_2022_Q3_20221027,XEL,2022-10-27,test,15,-4.006004666081409,-4.377728,-3.822668077982153
AAPL_2019_Q1_20190129,AAPL,2019-01-29,train,30,-4.154252394295685,,-3.541777744520316
AAPL_2019_Q2_20190430,AAPL,2019-04-30,train,30,-3.868775728203503,,-4.466730777136769
AAPL_2019_Q3_20190730,AAPL,2019-07-30,val,30,-3.848525840345893,,-4.515699820969688
AAPL_2019_Q4_20191030,AAPL,2019-10-30,val,30,-4.5167006669580365,,-4.361267712098163
AAPL_2020_Q1_20200128,AAPL,2020-01-28,train,30,-3.324286301741211,,-4.402736960253157
AAPL_2020_Q2_20200430,AAPL,2020-04-30,val,30,-4.13980848629411,,-3.3291123928920503
AAPL_2020_Q3_20200730,AAPL,2020-07-30,train,30,-3.368105371591278,,-4.069186720534196
AAPL_2020_Q4_20201029,AAPL,2020-10-29,train,30,-3.944947726928526,,-3.674074809657808
AAPL_2021_Q1_20210127,AAPL,2021-01-27,train,30,-3.8397379472188886,,-3.8880817557341016
AAPL_2021_Q2_20210428,AAPL,2021-04-28,train,30,-4.291411331452958,,-4.211607559183895
AAPL_2021_Q3_20210727,AAPL,2021-07-27,val,30,-4.546621057042986,,-4.405070557973904
AAPL_2021_Q4_20211028,AAPL,2021-10-28,train,30,-4.157559792487884,,-4.397064313568682
ABBV_2018_Q4_20190125,ABBV,2019-01-25,val,30,-4.098110429051669,,-3.879431015858872
ABBV_2019_Q1_20190425,ABBV,2019-04-25,train,30,-4.612946964091111,,-4.484698011287931
ABBV_2019_Q2_20190726,ABBV,2019-07-26,train,30,-4.349892504654438,,-3.4213872112971497
ABBV_2019_Q3_20191101,ABBV,2019-11-01,train,30,-4.358164292288333,,-4.374006080954158
ABBV_2019_Q4_20200207,ABBV,2020-02-07,train,30,-3.233023553915648,,-4.428548091192225
ABBV_2020_Q1_20200501,ABBV,2020-05-01,train,30,-3.962384005843653,,-3.517635837488875
ABBV_2020_Q2_20200731,ABBV,2020-07-31,train,30,-4.2936622320852,,-4.505240174919254
ABBV_2020_Q3_20201030,ABBV,2020-10-30,train,30,-3.900787078268505,,-4.414172397345294
ABBV_2020_Q4_20210203,ABBV,2021-02-03,train,30,-4.154761962342376,,-4.212888373888982
ABBV_2021_Q1_20210430,ABBV,2021-04-30,train,30,-4.548740806641202,,-4.5428703649766895
ABBV_2021_Q2_20210730,ABBV,2021-07-30,train,30,-4.092637470912277,,-4.857152132178774
ABBV_2021_Q3_20211029,ABBV,2021-10-29,val,30,-4.374066923015922,,-4.720732760183263
ACN_2019_Q2_20190328,ACN,2019-03-28,train,30,-4.485396299362892,,-4.915882424435723
ACN_2019_Q3_20190627,ACN,2019-06-27,train,30,-4.467068329595665,,-4.828967067086938
ACN_2019_Q4_20190926,ACN,2019-09-26,train,30,-4.466337536901219,,-4.313890591941806
ACN_2020_Q1_20191219,ACN,2019-12-19,val,30,-4.7264335476691794,,-4.996868640061768
ACN_2020_Q2_20200319,ACN,2020-03-19,train,30,-3.06451262807582,,-3.221885941581277
ACN_2020_Q3_20200625,ACN,2020-06-25,train,30,-4.138334649680121,,-3.840118545681038
ACN_2020_Q4_20200924,ACN,2020-09-24,train,30,-3.8713782489777167,,-4.282687644427704
ACN_2021_Q1_20201217,ACN,2020-12-17,train,30,-4.006570574604107,,-4.455717993318469
ACN_2021_Q2_20210318,ACN,2021-03-18,val,30,-4.635886946247772,,-4.2707964569342005
ACN_2021_Q3_20210624,ACN,2021-06-24,train,30,-4.789844931747305,,-4.611647878809458
ACN_2021_Q4_20210923,ACN,2021-09-23,train,30,-4.347280225612281,,-4.821456129120652
ACN_2022_Q1_20211216,ACN,2021-12-16,train,30,-3.7967656806515264,,-4.294388303330947
ADBE_2019_Q1_20190314,ADBE,2019-03-14,train,30,-4.395485315906602,,-4.604098600686023
ADBE_2019_Q2_20190618,ADBE,2019-06-18,val,30,-4.128023726093851,,-4.026906733441538
ADBE_2019_Q3_20190917,ADBE,2019-09-17,train,30,-4.195727735679963,,-4.167486934240729
ADBE_2019_Q4_20191212,ADBE,2019-12-12,val,30,-4.583609497123742,,-4.545845071106485
