dataset,split,target,horizon,segment,model,condition,n,r2_oos,mse
maec,combined,har_resid,30,test,ridge_pastvol,real,102,0.030383357207790618,0.15095359059049496
maec,combined,har_resid,30,test,ridge_pastvol,within_shuffle,102,0.030383357207790618,0.15095359059049496
maec,combined,har_resid,30,test,ridge_text,global_shuffle,102,0.0025954088963201505,0.15527972360805548
maec,combined,har_resid,30,test,ridge_text,real,102,-0.011874451954626775,0.15753244633825242
maec,combined,har_resid,30,test,ridge_text,within_shuffle,102,-0.0009393837963491691,0.15583003351962518
maec,combined,har_resid,30,test,ridge_text_pastvol,global_shuffle,102,0.003784192409399867,0.15509464928918096
maec,combined,har_resid,30,test,ridge_text_pastvol,real,102,-0.010767952550314375,0.15736018232101548
maec,combined,har_resid,30,test,ridge_text_pastvol,within_shuffle,102,0.00015364087486968714,0.1556598672998609
maec,combined,har_resid,30,test,ticker_only,real,102,4.440892098500626e-16,0.15568378669305136
maec,combined,v,3,test,mlp_pastvol,global_shuffle,102,0.5242420204282435,0.5609679504120946
maec,combined,v,3,test,mlp_pastvol,real,102,0.5242420204282435,0.5609679504120946
maec,combined,v,3,test,mlp_pastvol,within_shuffle,102,0.5242420204282435,0.5609679504120946
maec,combined,v,3,test,mlp_text,global_shuffle,102,-1.7251799679682107,3.213269533621457
maec,combined,v,3,test,mlp_text,real,102,-1.4135430444921484,2.8458173126572257
maec,combined,v,3,test,mlp_text,within_shuffle,102,-1.4804660864144141,2.924726512869208
maec,combined,v,3,test,mlp_text_pastvol,global_shuffle,102,-1.795652692288681,3.2963641771576424
maec,combined,v,3,test,mlp_text_pastvol,real,102,-1.8237081185305617,3.3294444314731075
maec,combined,v,3,test,mlp_text_pastvol,within_shuffle,102,-1.8311920232122199,3.338268730487762
maec,combined,v,3,test,ridge_pastvol,global_shuffle,102,0.4910462710022494,0.6001091783420084
maec,combined,v,3,test,ridge_pastvol,real,102,0.4910462710022494,0.6001091783420084
maec,combined,v,3,test,ridge_pastvol,within_shuffle,102,0.4910462710022494,0.6001091783420084
maec,combined,v,3,test,ridge_text,global_shuffle,102,0.4101942944837359,0.6954420355968315
maec,combined,v,3,test,ridge_text,real,102,0.4974168226494312,0.5925976379076667
maec,combined,v,3,test,ridge_text,within_shuffle,102,0.49002926556642645,0.6013083331210939
maec,combined,v,3,test,ridge_text_pastvol,global_shuffle,102,0.41776672204527043,0.6865133589350932
maec,combined,v,3,test,ridge_text_pastvol,real,102,0.5006012876200077,0.5888428237702109
maec,combined,v,3,test,ridge_text_pastvol,within_shuffle,102,0.49314799165014,0.5976310319423469
maec,combined,v,3,test,ticker_only,real,102,0.47469683991409994,0.6193868515324371
maec,combined,v,7,test,mlp_pastvol,global_shuffle,102,0.38504099080160004,0.37416081631443254
maec,combined,v,7,test,mlp_pastvol,real,102,0.38504099080160004,0.37416081631443254
maec,combined,v,7,test,mlp_pastvol,within_shuffle,102,0.38504099080160004,0.37416081631443254
maec,combined,v,7,test,mlp_text,global_shuffle,102,-3.0218178748373035,2.447003193072364
maec,combined,v,7,test,mlp_text,real,102,-2.747824047957835,2.280296546943268
maec,combined,v,7,test,mlp_text,within_shuffle,102,-2.800015286945647,2.3120513733496586
maec,combined,v,7,test,mlp_text_pastvol,global_shuffle,102,-3.3270932813338137,2.632742557138829
maec,combined,v,7,test,mlp_text_pastvol,real,102,-3.667950995125734,2.8401313400199824
maec,combined,v,7,test,mlp_text_pastvol,within_shuffle,102,-3.6254150159017557,2.814251083822219
maec,combined,v,7,test,ridge_pastvol,global_shuffle,102,0.36280779873921054,0.38768820459057596
maec,combined,v,7,test,ridge_pastvol,real,102,0.36280779873921054,0.38768820459057596
maec,combined,v,7,test,ridge_pastvol,within_shuffle,102,0.36280779873921054,0.38768820459057596
maec,combined,v,7,test,ridge_text,global_shuffle,102,0.1769611963993597,0.5007632476432557
maec,combined,v,7,test,ridge_text,real,102,0.2737055383944794,0.44190088213066536
maec,combined,v,7,test,ridge_text,within_shuffle,102,0.2770390032894561,0.43987269500338705
maec,combined,v,7,test,ridge_text_pastvol,global_shuffle,102,0.2081272687427267,0.48180080804177855
maec,combined,v,7,test,ridge_text_pastvol,real,102,0.2924454467389078,0.43049891988776917
maec,combined,v,7,test,ridge_text_pastvol,within_shuffle,102,0.29500485466826565,0.42894169388439957
maec,combined,v,7,test,ticker_only,real,102,0.2389960357376385,0.46301925856502324
maec,combined,v,15,test,mlp_pastvol,global_shuffle,102,0.38184276137662865,0.226728435719867
maec,combined,v,15,test,mlp_pastvol,real,102,0.38184276137662865,0.226728435719867
maec,combined,v,15,test,mlp_pastvol,within_shuffle,102,0.38184276137662865,0.226728435719867
maec,combined,v,15,test,mlp_text,global_shuffle,102,-5.319349814696603,2.3178185237198994
maec,combined,v,15,test,mlp_text,real,102,-4.829567690892708,2.138175662914916
maec,combined,v,15,test,mlp_text,within_shuffle,102,-4.853807127233643,2.1470662317555402
maec,combined,v,15,test,mlp_text_pastvol,global_shuffle,102,-5.663126882517266,2.443909479148848
maec,combined,v,15,test,mlp_text_pastvol,real,102,-6.015606042608946,2.5731921981693575
maec,combined,v,15,test,mlp_text_pastvol,within_shuffle,102,-5.955318520644312,2.5510798702786266
maec,combined,v,15,test,ridge_pastvol,global_shuffle,102,0.310164332109528,0.2530187339274539
maec,combined,v,15,test,ridge_pastvol,real,102,0.310164332109528,0.2530187339274539
maec,combined,v,15,test,ridge_pastvol,within_shuffle,102,0.310164332109528,0.2530187339274539
maec,combined,v,15,test,ridge_text,global_shuffle,102,0.006035308388561367,0.36456753332164415
maec,combined,v,15,test,ridge_text,real,102,0.11050769562200013,0.326249028816046
maec,combined,v,15,test,ridge_text,within_shuffle,102,0.12812620640356331,0.3197868908038577
maec,combined,v,15,test,ridge_text_pastvol,global_shuffle,102,0.05908692361390644,0.345109199776539
maec,combined,v,15,test,ridge_text_pastvol,real,102,0.14841804622315624,0.3123442260371712
maec,combined,v,15,test,ridge_text_pastvol,within_shuffle,102,0.16525282067679725,0.30616954775293553
maec,combined,v,15,test,ticker_only,real,102,0.08201248725411414,0.33670053470336736
maec,combined,v,30,test,mlp_pastvol,global_shuffle,102,0.29066001670531927,0.1556898285224556
maec,combined,v,30,test,mlp_pastvol,real,102,0.29066001670531927,0.1556898285224556
maec,combined,v,30,test,mlp_pastvol,within_shuffle,102,0.29066001670531927,0.1556898285224556
maec,combined,v,30,test,mlp_text,global_shuffle,102,-9.187037393534666,2.235906818031963
maec,combined,v,30,test,mlp_text,real,102,-8.705883607802031,2.130300547191702
maec,combined,v,30,test,mlp_text,within_shuffle,102,-8.689117514044218,2.1266206330128608
maec,combined,v,30,test,mlp_text_pastvol,global_shuffle,102,-7.591541441129095,1.8857186190183715
maec,combined,v,30,test,mlp_text_pastvol,real,102,-8.37634810006387,2.05797228725982
maec,combined,v,30,test,mlp_text_pastvol,within_shuffle,102,-8.404813947299369,2.064220127476378
maec,combined,v,30,test,ridge_pastvol,global_shuffle,102,0.10820218412098503,0.19573667395148717
maec,combined,v,30,test,ridge_pastvol,real,102,0.10820218412098503,0.19573667395148717
maec,combined,v,30,test,ridge_pastvol,within_shuffle,102,0.10820218412098503,0.19573667395148717
maec,combined,v,30,test,ridge_text,global_shuffle,102,-0.1723933797943662,0.2573233266976561
maec,combined,v,30,test,ridge_text,real,102,-0.15648856203374972,0.2538324500966644
maec,combined,v,30,test,ridge_text,within_shuffle,102,-0.12172994226005973,0.2462034376630104
maec,combined,v,30,test,ridge_text_pastvol,global_shuffle,102,-0.08050714927131208,0.23715563305198986
maec,combined,v,30,test,ridge_text_pastvol,real,102,-0.07584245464968364,0.23613180030203298
maec,combined,v,30,test,ridge_text_pastvol,within_shuffle,102,-0.04541926522043149,0.2294543518895716
maec,combined,v,30,test,ticker_only,real,102,-0.14972097570710097,0.25234706314608957
maec,temporal,dv,3,test,mlp_pastvol,global_shuffle,506,0.49737285586610824,0.6949038476257142
maec,temporal,dv,3,test,mlp_pastvol,real,506,0.49737285586610824,0.6949038476257142
maec,temporal,dv,3,test,mlp_pastvol,within_shuffle,506,0.49737285586610824,0.6949038476257142
maec,temporal,dv,3,test,mlp_text,global_shuffle,506,-0.467227596045515,2.0285058491848096
maec,temporal,dv,3,test,mlp_text,real,506,-0.30056421826812785,1.7980864939480914
maec,temporal,dv,3,test,mlp_text,within_shuffle,506,-0.3060625322644077,1.8056881517496275
maec,temporal,dv,3,test,mlp_text_pastvol,global_shuffle,506,0.08435927476678418,1.265913053907542
maec,temporal,dv,3,test,mlp_text_pastvol,real,506,0.25886306888596544,1.024653982697488
maec,temporal,dv,3,test,mlp_text_pastvol,within_shuffle,506,0.2311065852167017,1.0630285263795016
maec,temporal,dv,3,test,ridge_pastvol,global_shuffle,506,0.45540927680413035,0.7529203174695046
maec,temporal,dv,3,test,ridge_pastvol,real,506,0.45540927680413035,0.7529203174695046
maec,temporal,dv,3,test,ridge_pastvol,within_shuffle,506,0.45540927680413035,0.7529203174695046
maec,temporal,dv,3,test,ridge_text,global_shuffle,506,-0.09024226605620944,1.5073072641791538
maec,temporal,dv,3,test,ridge_text,real,506,0.01741048220884467,1.358472666107903
maec,temporal,dv,3,test,ridge_text,within_shuffle,506,0.016079260775588744,1.3603131375325122
maec,temporal,dv,3,test,ridge_text_pastvol,global_shuffle,506,-0.1389959798627145,1.574711390091539
maec,temporal,dv,3,test,ridge_text_pastvol,real,506,-0.005487451885400896,1.39013005407526
maec,temporal,dv,3,test,ridge_text_pastvol,within_shuffle,506,-0.0177712009067319,1.4071128703791833
maec,temporal,dv,3,test,ticker_only,real,506,-0.11387198592096137,1.5399763777437006
maec,temporal,dv,7,test,mlp_pastvol,global_shuffle,506,0.39486547812084694,0.34567215149204844
maec,temporal,dv,7,test,mlp_pastvol,real,506,0.39486547812084694,0.34567215149204844
maec,temporal,dv,7,test,mlp_pastvol,within_shuffle,506,0.39486547812084694,0.34567215149204844
maec,temporal,dv,7,test,mlp_text,global_shuffle,506,-0.3484880742436085,0.7702994243951689
maec,temporal,dv,7,test,mlp_text,real,506,-0.1638164836261471,0.6648091181241528
maec,temporal,dv,7,test,mlp_text,within_shuffle,506,-0.15162823538338888,0.6578468017454572
maec,temporal,dv,7,test,mlp_text_pastvol,global_shuffle,506,0.035217778553192636,0.5511143954788227
maec,temporal,dv,7,test,mlp_text_pastvol,real,506,0.24241599713517592,0.4327561603873249
maec,temporal,dv,7,test,mlp_text_pastvol,within_shuffle,506,0.23547928550576958,0.43671863145205725
maec,temporal,dv,7,test,ridge_pastvol,global_shuffle,506,0.3132286186273756,0.3923057310381809
maec,temporal,dv,7,test,ridge_pastvol,real,506,0.3132286186273756,0.3923057310381809
maec,temporal,dv,7,test,ridge_pastvol,within_shuffle,506,0.3132286186273756,0.3923057310381809
maec,temporal,dv,7,test,ridge_text,global_shuffle,506,-0.20544713708796247,0.6885898760050252
maec,temporal,dv,7,test,ridge_text,real,506,0.0125737453509418,0.5640493899180303
maec,temporal,dv,7,test,ridge_text,within_shuffle,506,0.020659276944921534,0.5594306762254638
maec,temporal,dv,7,test,ridge_text_pastvol,global_shuffle,506,-0.3369922828675902,0.7637326614782028
maec,temporal,dv,7,test,ridge_text_pastvol,real,506,-0.14230998424655894,0.6525239193083279
maec,temporal,dv,7,test,ridge_text_pastvol,within_shuffle,506,-0.16032028684918087,0.6628119789456103
maec,temporal,dv,7,test,ticker_only,real,506,-0.060842908732007484,0.6059873257895334
maec,temporal,dv,15,test,mlp_pastvol,global_shuffle,507,0.32317414964018454,0.2153700885674568
maec,temporal,dv,15,test,mlp_pastvol,real,507,0.32317414964018454,0.2153700885674568
maec,temporal,dv,15,test,mlp_pastvol,within_shuffle,507,0.32317414964018454,0.2153700885674568
maec,temporal,dv,15,test,mlp_text,global_shuffle,507,-0.36485245976911473,0.43430432656453066
maec,temporal,dv,15,test,mlp_text,real,507,-0.33759311303530404,0.4256302371850681
maec,temporal,dv,15,test,mlp_text,within_shuffle,507,-0.34102818957888403,0.4267232993649974
maec,temporal,dv,15,test,mlp_text_pastvol,global_shuffle,507,-0.07277872090630577,0.3413646922794775
maec,temporal,dv,15,test,mlp_text_pastvol,real,507,0.06789428342585568,0.29660168952779264
maec,temporal,dv,15,test,mlp_text_pastvol,within_shuffle,507,0.048501281408496744,0.30277266033194716
maec,temporal,dv,15,test,ridge_pastvol,global_shuffle,507,0.2440873090929201,0.24053600066157904
maec,temporal,dv,15,test,ridge_pastvol,real,507,0.2440873090929201,0.24053600066157904
maec,temporal,dv,15,test,ridge_pastvol,within_shuffle,507,0.2440873090929201,0.24053600066157904
maec,temporal,dv,15,test,ridge_text,global_shuffle,507,-0.0036672678679021686,0.3193730089624268
maec,temporal,dv,15,test,ridge_text,real,507,0.046924086560677924,0.30327453329362897
maec,temporal,dv,15,test,ridge_text,within_shuffle,507,0.03812335430141256,0.3060749796494069
maec,temporal,dv,15,test,ridge_text_pastvol,global_shuffle,507,0.09654632508934002,0.28748443617905817
maec,temporal,dv,15,test,ridge_text_pastvol,real,507,0.21115013514166447,0.25101680908116364
maec,temporal,dv,15,test,ridge_text_pastvol,within_shuffle,507,0.18915375785686395,0.25801618967732765
maec,temporal,dv,15,test,ticker_only,real,507,-0.08143580153118868,0.344119427814365
maec,temporal,dv,30,test,mlp_pastvol,global_shuffle,507,0.26124759226080563,0.13952920784371084
maec,temporal,dv,30,test,mlp_pastvol,real,507,0.26124759226080563,0.13952920784371084
maec,temporal,dv,30,test,mlp_pastvol,within_shuffle,507,0.26124759226080563,0.13952920784371084
maec,temporal,dv,30,test,mlp_text,global_shuffle,507,-0.47898823812432845,0.2793385918120841
maec,temporal,dv,30,test,mlp_text,real,507,-0.5107023323136781,0.2853284774535573
maec,temporal,dv,30,test,mlp_text,within_shuffle,507,-0.49862914861174223,0.2830481982416926
maec,temporal,dv,30,test,mlp_text_pastvol,global_shuffle,507,-0.42763383098925645,0.26963921259954327
maec,temporal,dv,30,test,mlp_text_pastvol,real,507,-0.08037652087368952,0.2040522352973071
maec,temporal,dv,30,test,mlp_text_pastvol,within_shuffle,507,-0.1985808150471693,0.22637764683839975
maec,temporal,dv,30,test,ridge_pastvol,global_shuffle,507,0.21180323179755955,0.1488678338508848
maec,temporal,dv,30,test,ridge_pastvol,real,507,0.21180323179755955,0.1488678338508848
maec,temporal,dv,30,test,ridge_pastvol,within_shuffle,507,0.21180323179755955,0.1488678338508848
maec,temporal,dv,30,test,ridge_text,global_shuffle,507,-0.15322979799336744,0.217812136366781
maec,temporal,dv,30,test,ridge_text,real,507,-0.07386915445880882,0.2028231798363635
maec,temporal,dv,30,test,ridge_text,within_shuffle,507,-0.06871023194402137,0.20184880687422554
maec,temporal,dv,30,test,ridge_text_pastvol,global_shuffle,507,0.07477668552937267,0.17474823065780723
maec,temporal,dv,30,test,ridge_text_pastvol,real,507,0.13815941927497055,0.16277704445544122
maec,temporal,dv,30,test,ridge_text_pastvol,within_shuffle,507,0.1496931684801005,0.16059864899682644
maec,temporal,dv,30,test,ticker_only,real,507,-0.18991513711766284,0.2247409480415281
maec,temporal,har_resid,3,test,mlp_pastvol,global_shuffle,506,0.022039468306435217,0.6668392913623613
maec,temporal,har_resid,3,test,mlp_pastvol,real,506,0.022039468306435217,0.6668392913623613
maec,temporal,har_resid,3,test,mlp_pastvol,within_shuffle,506,0.022039468306435217,0.6668392913623613
maec,temporal,har_resid,3,test,mlp_text,global_shuffle,506,-0.5794322824490734,1.0769632003034622
maec,temporal,har_resid,3,test,mlp_text,real,506,-0.3902721704359595,0.9479811085308932
maec,temporal,har_resid,3,test,mlp_text,within_shuffle,506,-0.3996059355955035,0.9543454976274087
maec,temporal,har_resid,3,test,mlp_text_pastvol,global_shuffle,506,-0.4847341554419369,1.0123916456647226
maec,temporal,har_resid,3,test,mlp_text_pastvol,real,506,-0.2394638335982715,0.8451498375242518
maec,temporal,har_resid,3,test,mlp_text_pastvol,within_shuffle,506,-0.2794322708819563,0.8724030072906822
maec,temporal,har_resid,3,test,ridge_pastvol,global_shuffle,506,0.006514500884509666,0.677425258728685
maec,temporal,har_resid,3,test,ridge_pastvol,real,506,0.006514500884509666,0.677425258728685
maec,temporal,har_resid,3,test,ridge_pastvol,within_shuffle,506,0.006514500884509666,0.677425258728685
maec,temporal,har_resid,3,test,ridge_text,global_shuffle,506,-0.08334979426536715,0.7387007815688019
maec,temporal,har_resid,3,test,ridge_text,real,506,0.03350812313250273,0.6590191908478236
maec,temporal,har_resid,3,test,ridge_text,within_shuffle,506,0.028189971230611288,0.6626454646397458
maec,temporal,har_resid,3,test,ridge_text_pastvol,global_shuffle,506,-0.08256245754951741,0.7381639224209674
maec,temporal,har_resid,3,test,ridge_text_pastvol,real,506,0.0345099389167961,0.6583360854401679
maec,temporal,har_resid,3,test,ridge_text_pastvol,within_shuffle,506,0.02915923021700295,0.661984558647443
maec,temporal,har_resid,3,test,ticker_only,real,506,-0.2228907801106017,0.8338492145591408
maec,temporal,har_resid,7,test,mlp_pastvol,global_shuffle,506,0.04856189177293613,0.33032772977947134
maec,temporal,har_resid,7,test,mlp_pastvol,real,506,0.04856189177293613,0.33032772977947134
maec,temporal,har_resid,7,test,mlp_pastvol,within_shuffle,506,0.04856189177293613,0.33032772977947134
maec,temporal,har_resid,7,test,mlp_text,global_shuffle,506,-0.5374993708983564,0.5338010663380035
maec,temporal,har_resid,7,test,mlp_text,real,506,-0.3717831505627154,0.476266411821051
maec,temporal,har_resid,7,test,mlp_text,within_shuffle,506,-0.3535270587330559,0.4699281189603894
maec,temporal,har_resid,7,test,mlp_text_pastvol,global_shuffle,506,-0.36136572990249616,0.4726496101740576
maec,temporal,har_resid,7,test,mlp_text_pastvol,real,506,-0.11417930891160255,0.38682949368703967
maec,temporal,har_resid,7,test,mlp_text_pastvol,within_shuffle,506,-0.12079028121288626,0.3891247427978698
maec,temporal,har_resid,7,test,ridge_pastvol,global_shuffle,506,0.02529666549421572,0.3384051331470705
maec,temporal,har_resid,7,test,ridge_pastvol,real,506,0.02529666549421572,0.3384051331470705
maec,temporal,har_resid,7,test,ridge_pastvol,within_shuffle,506,0.02529666549421572,0.3384051331470705
maec,temporal,har_resid,7,test,ridge_text,global_shuffle,506,-0.22449005357408103,0.425128041474389
maec,temporal,har_resid,7,test,ridge_text,real,506,-0.012576381037653572,0.35155419389261605
maec,temporal,har_resid,7,test,ridge_text,within_shuffle,506,-0.014779054180691142,0.35231893519580143
maec,temporal,har_resid,7,test,ridge_text_pastvol,global_shuffle,506,-0.22105669753611923,0.42393602205059494
maec,temporal,har_resid,7,test,ridge_text_pastvol,real,506,-0.006993602720170244,0.34961592121725227
maec,temporal,har_resid,7,test,ridge_text_pastvol,within_shuffle,506,-0.00988417679237008,0.3506194933495568
maec,temporal,har_resid,7,test,ticker_only,real,506,-0.10603264857395112,0.38400107238317216
maec,temporal,har_resid,15,test,mlp_pastvol,global_shuffle,507,0.05596760617718777,0.20832843813471913
maec,temporal,har_resid,15,test,mlp_pastvol,real,507,0.05596760617718777,0.20832843813471913
maec,temporal,har_resid,15,test,mlp_pastvol,within_shuffle,507,0.05596760617718777,0.20832843813471913
maec,temporal,har_resid,15,test,mlp_text,global_shuffle,507,-0.4268786845013477,0.31488263506101866
maec,temporal,har_resid,15,test,mlp_text,real,507,-0.28145576989963805,0.2827908033969676
maec,temporal,har_resid,15,test,mlp_text,within_shuffle,507,-0.31430881361203267,0.2900407911403537
maec,temporal,har_resid,15,test,mlp_text_pastvol,global_shuffle,507,-0.319702011675705,0.291230958486843
maec,temporal,har_resid,15,test,mlp_text_pastvol,real,507,-0.17107350030789115,0.2584317178695167
maec,temporal,har_resid,15,test,mlp_text_pastvol,within_shuffle,507,-0.2170500322777449,0.2685777882361744
maec,temporal,har_resid,15,test,ridge_pastvol,global_shuffle,507,0.03263365488787984,0.21347775892013013
maec,temporal,har_resid,15,test,ridge_pastvol,real,507,0.03263365488787984,0.21347775892013013
maec,temporal,har_resid,15,test,ridge_pastvol,within_shuffle,507,0.03263365488787984,0.21347775892013013
maec,temporal,har_resid,15,test,ridge_text,global_shuffle,507,-0.009865791955579795,0.22285650846349514
maec,temporal,har_resid,15,test,ridge_text,real,507,0.0654049526559688,0.20624581081713403
maec,temporal,har_resid,15,test,ridge_text,within_shuffle,507,0.047876894767826084,0.21011389092462351
maec,temporal,har_resid,15,test,ridge_text_pastvol,global_shuffle,507,-0.1305405106076376,0.24948692477508672
maec,temporal,har_resid,15,test,ridge_text_pastvol,real,507,0.012853145801000276,0.2178429084537093
maec,temporal,har_resid,15,test,ridge_text_pastvol,within_shuffle,507,-0.011786222536873225,0.22328030780148916
maec,temporal,har_resid,15,test,ticker_only,real,507,-0.12193226793138989,0.24758726353087318
maec,temporal,har_resid,30,test,mlp_pastvol,global_shuffle,507,0.0726710852295902,0.13899430194120796
maec,temporal,har_resid,30,test,mlp_pastvol,real,507,0.0726710852295902,0.13899430194120796
maec,temporal,har_resid,30,test,mlp_pastvol,within_shuffle,507,0.0726710852295902,0.13899430194120796
maec,temporal,har_resid,30,test,mlp_text,global_shuffle,507,-0.5701386669871458,0.23534295598106048
maec,temporal,har_resid,30,test,mlp_text,real,507,-0.4658080815201333,0.21970518531832298
maec,temporal,har_resid,30,test,mlp_text,within_shuffle,507,-0.46877601702743044,0.22015003947683415
maec,temporal,har_resid,30,test,mlp_text_pastvol,global_shuffle,507,-0.8064741994697244,0.27076651696152726
maec,temporal,har_resid,30,test,mlp_text_pastvol,real,507,-0.3808900664832162,0.206977101426739
maec,temporal,har_resid,30,test,mlp_text_pastvol,within_shuffle,507,-0.5066178953036045,0.22582203500222245
maec,temporal,har_resid,30,test,ridge_pastvol,global_shuffle,507,0.03696603131125187,0.14434601584347675
maec,temporal,har_resid,30,test,ridge_pastvol,real,507,0.03696603131125187,0.14434601584347675
maec,temporal,har_resid,30,test,ridge_pastvol,within_shuffle,507,0.03696603131125187,0.14434601584347675
maec,temporal,har_resid,30,test,ridge_text,global_shuffle,507,-0.16696571967394624,0.17491267986133893
maec,temporal,har_resid,30,test,ridge_text,real,507,-0.06101153841303142,0.1590315537284832
maec,temporal,har_resid,30,test,ridge_text,within_shuffle,507,-0.06427911664187902,0.15952132035575312
maec,temporal,har_resid,30,test,ridge_text_pastvol,global_shuffle,507,-0.16400614358679166,0.17446907866900707
maec,temporal,har_resid,30,test,ridge_text_pastvol,real,507,-0.05220544799863447,0.1577116376011151
maec,temporal,har_resid,30,test,ridge_text_pastvol,within_shuffle,507,-0.05527548409461347,0.1581717952833551
maec,temporal,har_resid,30,test,ticker_only,real,507,-0.11958041147593401,0.1678102507983108
maec,temporal,v,3,test,mlp_pastvol,global_shuffle,506,0.47216834226646964,0.7297501818962285
maec,temporal,v,3,test,mlp_pastvol,real,506,0.47216834226646964,0.7297501818962285
maec,temporal,v,3,test,mlp_pastvol,within_shuffle,506,0.47216834226646964,0.7297501818962285
maec,temporal,v,3,test,mlp_text,global_shuffle,506,-0.8772868883067415,2.5954306228916133
maec,temporal,v,3,test,mlp_text,real,506,-0.7476989268781546,2.41626964033491
maec,temporal,v,3,test,mlp_text,within_shuffle,506,-0.7764636566533754,2.456038128030016
maec,temporal,v,3,test,mlp_text_pastvol,global_shuffle,506,-0.509186760910397,2.0865162162094784
maec,temporal,v,3,test,mlp_text_pastvol,real,506,-0.4050676225107013,1.9425669871838585
maec,temporal,v,3,test,mlp_text_pastvol,within_shuffle,506,-0.45489695452386725,2.0114582019634253
maec,temporal,v,3,test,ridge_pastvol,global_shuffle,506,0.43702349016605446,0.7783394656900807
maec,temporal,v,3,test,ridge_pastvol,real,506,0.43702349016605446,0.7783394656900807
maec,temporal,v,3,test,ridge_pastvol,within_shuffle,506,0.43702349016605446,0.7783394656900807
maec,temporal,v,3,test,ridge_text,global_shuffle,506,0.3579630271621137,0.887643988093419
maec,temporal,v,3,test,ridge_text,real,506,0.47785236610920834,0.7218917721696276
maec,temporal,v,3,test,ridge_text,within_shuffle,506,0.47173351862985136,0.7303513444511187
maec,temporal,v,3,test,ridge_text_pastvol,global_shuffle,506,0.3678185638119478,0.8740182808105637
maec,temporal,v,3,test,ridge_text_pastvol,real,506,0.481933122504132,0.7162499492932645
maec,temporal,v,3,test,ridge_text_pastvol,within_shuffle,506,0.4762351819161953,0.7241275995242779
maec,temporal,v,3,test,ticker_only,real,506,0.36101080231460414,0.8834303066301683
maec,temporal,v,7,test,mlp_pastvol,global_shuffle,506,0.37474177144007315,0.35716745498710695
maec,temporal,v,7,test,mlp_pastvol,real,506,0.37474177144007315,0.35716745498710695
maec,temporal,v,7,test,mlp_pastvol,within_shuffle,506,0.37474177144007315,0.35716745498710695
maec,temporal,v,7,test,mlp_text,global_shuffle,506,-1.9794655999769146,1.70196583900438
maec,temporal,v,7,test,mlp_text,real,506,-1.7532037571320154,1.572717853326955
maec,temporal,v,7,test,mlp_text,within_shuffle,506,-1.8035925240652575,1.6015015251339384
maec,temporal,v,7,test,mlp_text_pastvol,global_shuffle,506,-1.5173988308803237,1.4380185538443782
maec,temporal,v,7,test,mlp_text_pastvol,real,506,-1.4597149368522584,1.405067672620149
maec,temporal,v,7,test,mlp_text_pastvol,within_shuffle,506,-1.505249176538019,1.4310782835333282
maec,temporal,v,7,test,ridge_pastvol,global_shuffle,506,0.22162270398418782,0.4446339530437193
maec,temporal,v,7,test,ridge_pastvol,real,506,0.22162270398418782,0.4446339530437193
maec,temporal,v,7,test,ridge_pastvol,within_shuffle,506,0.22162270398418782,0.4446339530437193
maec,temporal,v,7,test,ridge_text,global_shuffle,506,-0.04322806118865086,0.5959251627028727
maec,temporal,v,7,test,ridge_text,real,506,0.22501226216789216,0.4426977292329704
maec,temporal,v,7,test,ridge_text,within_shuffle,506,0.21058444192398906,0.45093936061364787
maec,temporal,v,7,test,ridge_text_pastvol,global_shuffle,506,0.07062887622750325,0.530886446358084
maec,temporal,v,7,test,ridge_text_pastvol,real,506,0.27857801400342286,0.4120992622577632
maec,temporal,v,7,test,ridge_text_pastvol,within_shuffle,506,0.27098458378815016,0.41643687193761925
maec,temporal,v,7,test,ticker_only,real,506,0.24506107703940472,0.43124520632950014
maec,temporal,v,15,test,mlp_pastvol,global_shuffle,507,0.3012160695500682,0.22235728276411101
maec,temporal,v,15,test,mlp_pastvol,real,507,0.3012160695500682,0.22235728276411101
maec,temporal,v,15,test,mlp_pastvol,within_shuffle,507,0.3012160695500682,0.22235728276411101
maec,temporal,v,15,test,mlp_text,global_shuffle,507,-3.433577086727868,1.4107911057646565
maec,temporal,v,15,test,mlp_text,real,507,-3.2721360422869825,1.3594195867525325
maec,temporal,v,15,test,mlp_text,within_shuffle,507,-3.280516428813333,1.362086276547921
maec,temporal,v,15,test,mlp_text_pastvol,global_shuffle,507,-3.011402696472313,1.276452655523854
maec,temporal,v,15,test,mlp_text_pastvol,real,507,-2.977327487106049,1.2656097173363343
maec,temporal,v,15,test,mlp_text_pastvol,within_shuffle,507,-3.0427230124908364,1.286418969947696
maec,temporal,v,15,test,ridge_pastvol,global_shuffle,507,0.16844649430217085,0.26460536646984084
maec,temporal,v,15,test,ridge_pastvol,real,507,0.16844649430217085,0.26460536646984084
maec,temporal,v,15,test,ridge_pastvol,within_shuffle,507,0.16844649430217085,0.26460536646984084
maec,temporal,v,15,test,ridge_text,global_shuffle,507,-0.33367980253698115,0.42438499806163965
maec,temporal,v,15,test,ridge_text,real,507,-0.03310002973930337,0.3287386922141209
maec,temporal,v,15,test,ridge_text,within_shuffle,507,-0.05638408498646341,0.3361478197439345
maec,temporal,v,15,test,ridge_text_pastvol,global_shuffle,507,-0.051673653613127035,0.3346489319258538
maec,temporal,v,15,test,ridge_text_pastvol,real,507,0.13162784766587632,0.27632128302766307
