dataset,stratum,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,seed_std,dm_p_vs_persistence,dm_p_vs_har,dm_p_vs_stage1,dm_p_vs_stage2
earnings25,64k,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio,test,39,4.9208784774900714e+23,356524508269.793,-8.886666352858387e+23,-0.1625506072874494,4.309594475096041e+24,0.019758477351738,0.019758477351738,0.019758477351738,0.019758477351738
earnings25,64k,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio,val,27,1.693475715396608e+23,263591858451.81107,-4.274625670659593e+23,0.6065384615384615,4.309594475096041e+24,0.0015465165413887643,0.0015465165413887643,0.0015465165413887643,0.0015465165413887643
earnings25,64k,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio_pastvol,test,39,2.378168830108561e+24,1056290019286.0312,-4.294760177601843e+24,-0.053036437246963566,6.675700057444261e+24,0.004503401381100292,0.004503401381100292,0.004503401381100292,0.004503401381100292
earnings25,64k,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio_pastvol,val,27,1.2024836594916535e+24,944077713054.024,-3.035276781756446e+24,-0.45538461538461533,6.675700057444261e+24,3.829667911534298e-06,3.829667911534298e-06,3.829667911534298e-06,3.829667911534298e-06
earnings25,64k,ticker_disjoint,dv,7,mlp_wavlm_text_audio_pastvol,test,39,7.906001012562296e+24,2030508793266.0518,-1.4277530629010226e+25,-0.06336032388663967,8.24952370287562e+24,0.00250539988845512,0.00250539988845512,0.00250539988845512,0.00250539988845512
earnings25,64k,ticker_disjoint,dv,7,mlp_wavlm_text_audio_pastvol,val,27,5.194424546740782e+24,1711974333446.153,-1.3111626172095588e+25,0.3619230769230769,8.24952370287562e+24,0.004179815791593261,0.004179815791593261,0.004179815791593261,0.004179815791593261
earnings25,64k,ticker_disjoint,dv,7,ridge_egemaps_audio,test,39,0.5133362508227155,0.5741305305799737,0.07296064945389547,0.01437246963562753,,0.5463271516599045,0.006410968091656926,0.01565821708336383,0.6735415788355572
earnings25,64k,ticker_disjoint,dv,7,ridge_egemaps_audio,val,27,0.38278032181942884,0.5379236757327883,0.03379624815613802,-0.32692307692307687,,0.8546738246697223,0.017820934534991725,0.08088933136542575,0.06861535492157546
earnings25,64k,ticker_disjoint,dv,7,ridge_egemaps_audio_pastvol,test,39,0.2670492021019545,0.4379586950843097,0.5177330288213957,0.6686234817813765,,0.02467055772689091,0.4629717905156208,0.7046094612980864,0.028625544183805397
earnings25,64k,ticker_disjoint,dv,7,ridge_egemaps_audio_pastvol,val,27,0.31654118701260153,0.43899642426888097,0.20099528353246343,-0.27923076923076917,,0.3156007657778738,0.05595167174479075,0.24946420338967085,0.6071761908267705
earnings25,64k,ticker_disjoint,dv,7,ridge_emotion2vec_audio,test,39,0.5037605972819553,0.5639334616513337,0.09025342319674678,0.1807692307692308,,0.5384141692035443,0.005242531934845992,0.014305565810353,0.6015193162231222
earnings25,64k,ticker_disjoint,dv,7,ridge_emotion2vec_audio,val,27,0.4037925077649621,0.5560912556777895,-0.01924214420038517,-0.3284615384615384,,0.9193742523672495,0.013321479413470585,0.05521602749739248,0.02936093453300902
earnings25,64k,ticker_disjoint,dv,7,ridge_emotion2vec_audio_pastvol,test,39,0.25357051016167315,0.4213365703147913,0.542074340783104,0.6866396761133604,,0.025914573633853497,0.692377929381663,0.5536841685661582,0.027986334420483087
earnings25,64k,ticker_disjoint,dv,7,ridge_emotion2vec_audio_pastvol,val,27,0.35508116099310993,0.5043013755698903,0.10371372193354123,0.6834615384615385,,0.5900551678688849,0.010392065307032712,0.13940934951124084,0.29168833608150624
earnings25,64k,ticker_disjoint,dv,7,ridge_wavlm_audio,test,39,0.5003941431001889,0.5688386194027402,0.09633293831633216,0.20728744939271254,,0.42441196779866763,0.00834579313923917,0.01660195593038577,0.5510466518325452
earnings25,64k,ticker_disjoint,dv,7,ridge_wavlm_audio,val,27,0.42101373733878045,0.5715730127564539,-0.06271150685335103,-0.4784615384615384,,0.7135102686258631,0.005096925543106778,0.031029502096861446,0.006951703645241304
earnings25,64k,ticker_disjoint,dv,7,ridge_wavlm_audio_pastvol,test,39,0.4891179937960716,0.5633126758106556,0.11669665529676398,0.30242914979757085,,0.33608835578723706,0.009230976180100861,0.019330935444959937,0.4538001394209335
earnings25,64k,ticker_disjoint,dv,7,ridge_wavlm_audio_pastvol,val,27,0.4178830114666468,0.5687546426047274,-0.054809013148157115,-0.47269230769230763,,0.7463094107751348,0.004881657386570416,0.031327493503040114,0.007845943238601062
earnings25,64k,ticker_disjoint,dv,7,ridge_wavlm_egemaps_audio,test,39,0.5006133472004566,0.567503030991482,0.0959370753192742,0.19149797570850202,,0.4216905779029801,0.008965522173695643,0.017329206768270107,0.5558397182983916
earnings25,64k,ticker_disjoint,dv,7,ridge_wavlm_egemaps_audio,val,27,0.4146447431299223,0.5677330267469141,-0.046635063657889386,0.5184615384615384,,0.7827006583620534,0.005817654837770425,0.03526081497800693,0.008069957498356057
earnings25,64k,ticker_disjoint,dv,7,ridge_wavlm_egemaps_audio_pastvol,test,39,0.48923562632477896,0.5616285277134377,0.11648422147226567,0.28906882591093114,,0.33197106903411755,0.009933084949413171,0.020182688403174772,0.45760596154873173
earnings25,64k,ticker_disjoint,dv,7,ridge_wavlm_egemaps_audio_pastvol,val,27,0.4117154438164255,0.5650590817953343,-0.03924100543274012,0.5288461538461537,,0.8150365955118687,0.005545247776494878,0.03550268079861824,0.009075554481046112
earnings25,64k,ticker_disjoint,dv,7,ridge_wavlm_text_audio_pastvol,test,39,0.5475393137737122,0.559969989742456,0.011192977262495796,0.10647773279352227,,0.9392361316855692,0.017624866967249575,0.02913643620633831,0.9388897159340756
earnings25,64k,ticker_disjoint,dv,7,ridge_wavlm_text_audio_pastvol,val,27,0.3226971998735113,0.5006213037348911,0.18545644210420442,-0.2534615384615384,,0.24736119961430347,0.08054920602609725,0.27174275178783414,0.019456264242057552
earnings25,64k,ticker_disjoint,dv,15,mlp_egemaps_audio,test,39,0.19593955595121423,0.3756047017035426,-0.14928245194892154,0.10465587044534413,0.1008127196629729,0.44857326019966354,0.04223557095756277,0.05149166266036005,0.736736795349556
earnings25,64k,ticker_disjoint,dv,15,mlp_egemaps_audio,val,27,0.2536714772881546,0.42261146377447567,-0.1766308956976237,-0.5053846153846153,0.1008127196629729,0.3104878160313817,0.12493921972903722,0.007698148048868469,0.03376465977797039
earnings25,64k,ticker_disjoint,dv,15,mlp_egemaps_audio_pastvol,test,39,0.15663706841112526,0.32262133039358665,0.0812460854282474,0.3374493927125506,0.04189784811135862,0.5969188563094308,0.14585450054597723,0.11675513495945553,0.5100650616062388
earnings25,64k,ticker_disjoint,dv,15,mlp_egemaps_audio_pastvol,val,27,0.25365289940959906,0.40495635429441273,-0.1765447239840412,-0.4915384615384615,0.04189784811135862,0.4107606428126495,0.08583988435042456,0.019363440148944217,0.032115179203541656
earnings25,64k,ticker_disjoint,dv,15,mlp_emotion2vec_audio,test,39,7.775266944222234e+19,4677363257.768317,-4.560578804433976e+20,-0.024696356275303644,3.420336900719825e+20,0.1527333250367747,0.1527333250367747,0.1527333250367747,0.1527333250367747
earnings25,64k,ticker_disjoint,dv,15,mlp_emotion2vec_audio,val,27,4.116489654876141e+19,3901276650.8049884,-1.9093943716206248e+20,-0.7073076923076922,3.420336900719825e+20,0.04954470395785909,0.04954470395785909,0.04954470395785909,0.04954470395785909
earnings25,64k,ticker_disjoint,dv,15,mlp_emotion2vec_audio_pastvol,test,39,1.70578805698374e+20,6470815219.607548,-1.0005291025175005e+21,-0.11882591093117409,4.617443292366515e+20,0.16274332644041983,0.16274332644041983,0.16274332644041983,0.16274332644041983
earnings25,64k,ticker_disjoint,dv,15,mlp_emotion2vec_audio_pastvol,val,27,9.103558514757147e+19,5568481326.727056,-4.2225985845018034e+20,-0.693076923076923,4.617443292366515e+20,0.05340069208958021,0.05340069208958021,0.05340069208958021,0.05340069208958021
earnings25,64k,ticker_disjoint,dv,15,mlp_wavlm_audio,test,39,8.786426019144509e+23,664168647021.9708,-5.15367363681505e+24,-0.12955465587044535,6.326860080159926e+24,0.002229588817106249,0.002229588817106249,0.002229588817106249,0.002229588817106249
earnings25,64k,ticker_disjoint,dv,15,mlp_wavlm_audio,val,27,4.9737998466044094e+23,609099569493.0015,-2.3070495079283116e+24,-0.35615384615384615,6.326860080159926e+24,8.504617009864334e-06,8.504617009864334e-06,8.504617009864334e-06,8.504617009864334e-06
earnings25,64k,ticker_disjoint,dv,15,mlp_wavlm_audio_pastvol,test,39,4.220486710317678e+24,1337698301562.9434,-2.4755242969211593e+25,-0.0020242914979757085,3.7587072881885143e+24,0.003456645898988218,0.003456645898988218,0.003456645898988218,0.003456645898988218
earnings25,64k,ticker_disjoint,dv,15,mlp_wavlm_audio_pastvol,val,27,5.151381917103682e+24,1536562850664.9465,-2.389419253595084e+25,0.6046153846153846,3.7587072881885143e+24,0.006783267668607453,0.006783267668607453,0.006783267668607453,0.006783267668607453
earnings25,64k,ticker_disjoint,dv,15,mlp_wavlm_egemaps_audio,test,39,1.710948671402236e+24,697769128497.3513,-1.0035560582353794e+25,0.08987854251012145,4.553321331405632e+24,0.01900060843079926,0.01900060843079926,0.01900060843079926,0.01900060843079926
earnings25,64k,ticker_disjoint,dv,15,mlp_wavlm_egemaps_audio,val,27,5.977693848146996e+23,532338108120.0492,-2.772696143036106e+24,0.4634615384615384,4.553321331405632e+24,0.0011675534295071124,0.0011675534295071124,0.0011675534295071124,0.0011675534295071124
earnings25,64k,ticker_disjoint,dv,15,mlp_wavlm_egemaps_audio_pastvol,test,39,1.4158900455599615e+24,762542062214.7422,-8.304895738644949e+24,-0.14008097165991903,5.59353104082016e+24,0.009714230049039088,0.009714230049039088,0.009714230049039088,0.009714230049039088
earnings25,64k,ticker_disjoint,dv,15,mlp_wavlm_egemaps_audio_pastvol,val,27,6.083228637503382e+23,651976655815.7589,-2.8216474461369307e+24,-0.44192307692307686,5.59353104082016e+24,1.644500411394287e-05,1.644500411394287e-05,1.644500411394287e-05,1.644500411394287e-05
earnings25,64k,ticker_disjoint,dv,15,mlp_wavlm_text_audio_pastvol,test,39,4.4794308483859106e+24,1448958856961.914,-2.627407847168133e+25,0.15506072874493926,4.5238341834823524e+24,0.0036783423546067,0.0036783423546067,0.0036783423546067,0.0036783423546067
earnings25,64k,ticker_disjoint,dv,15,mlp_wavlm_text_audio_pastvol,val,27,2.87255158227951e+24,1196343287260.535,-1.3324055890429408e+25,0.4453846153846153,4.5238341834823524e+24,0.0072576708213050985,0.0072576708213050985,0.0072576708213050985,0.0072576708213050985
earnings25,64k,ticker_disjoint,dv,15,ridge_egemaps_audio,test,39,0.1783288555315505,0.3557099683739913,-0.04598697972743504,0.19068825910931173,,0.7566769064132554,0.061171808078305995,0.07864023358976643,0.8863658674451602
earnings25,64k,ticker_disjoint,dv,15,ridge_egemaps_audio,val,27,0.20539384366368552,0.38354646758823735,0.04730029239252953,0.6619230769230768,,0.7208038213293068,0.47233453058012564,0.052868507398567494,0.0349311491209813
earnings25,64k,ticker_disjoint,dv,15,ridge_egemaps_audio_pastvol,test,39,0.16196390187086665,0.34143974139473077,0.05000157132278815,0.5062753036437248,,0.6818890173295139,0.06925720222327045,0.09471695172468053,0.5012813836721153
earnings25,64k,ticker_disjoint,dv,15,ridge_egemaps_audio_pastvol,val,27,0.21072275901809193,0.38520833816235084,0.022582627980343606,0.6073076923076922,,0.8742547471406769,0.33254077646503366,0.022138904259522727,0.02315940611826167
earnings25,64k,ticker_disjoint,dv,15,ridge_emotion2vec_audio,test,39,0.20549269337428838,0.36134457235768774,-0.20531633009106298,0.09210526315789473,,0.3159140449308669,0.016418550593329896,0.023203370351601946,0.5448918698916395
earnings25,64k,ticker_disjoint,dv,15,ridge_emotion2vec_audio,val,27,0.2163040386386754,0.4073857351086501,-0.0033056039537739945,-0.3519230769230769,,0.9876483482586119,0.3358552375030403,0.08878509652880172,0.01902004599893528
earnings25,64k,ticker_disjoint,dv,15,ridge_emotion2vec_audio_pastvol,test,39,0.12604086357331643,0.2835594461918895,0.2607079666477986,0.6129554655870445,,0.19158931634789003,0.5664515813840854,0.4417109464382014,0.14331079016564308
earnings25,64k,ticker_disjoint,dv,15,ridge_emotion2vec_audio_pastvol,val,27,0.21936496137643113,0.37389096889130286,-0.01750340144007012,0.6419230769230768,,0.941302248866339,0.2868610406628774,0.08537471620800142,0.06580855569547571
earnings25,64k,ticker_disjoint,dv,15,ridge_wavlm_audio,test,39,0.17304856848636177,0.34681718260773303,-0.015015483375776517,0.2117408906882591,,0.914738767459263,0.06972724133460904,0.08295316298472813,0.7645251008111795
earnings25,64k,ticker_disjoint,dv,15,ridge_wavlm_audio,val,27,0.19799228835490507,0.3687232509314142,0.08163169908289658,0.6384615384615384,,0.628847362727262,0.6386944539890087,0.0847335498978762,0.10762905079421406
earnings25,64k,ticker_disjoint,dv,15,ridge_wavlm_audio_pastvol,test,39,0.15372515218007463,0.3255715398113408,0.0983259150198027,0.35809716599190283,,0.4601740201967568,0.15309054205925576,0.15959725714510534,0.3644385555913442
earnings25,64k,ticker_disjoint,dv,15,ridge_wavlm_audio_pastvol,val,27,0.20109384447384268,0.365964327833739,0.06724542754265339,0.635,,0.7095768578301495,0.5630133633390243,0.061168414131640016,0.10822214784049128
earnings25,64k,ticker_disjoint,dv,15,ridge_wavlm_egemaps_audio,test,39,0.17553678033312992,0.3514711478250074,-0.02961007709290242,0.20587044534412957,,0.8393939358009845,0.07169250225138044,0.08331876109990927,0.828246782169634
earnings25,64k,ticker_disjoint,dv,15,ridge_wavlm_egemaps_audio,val,27,0.1943362978486016,0.36589665371172975,0.0985896615234565,0.6526923076923077,,0.5266771028663976,0.7069813657007978,0.09769900046375507,0.11260610267873325
earnings25,64k,ticker_disjoint,dv,15,ridge_wavlm_egemaps_audio_pastvol,test,39,0.15428880250359944,0.3249647014192916,0.0950198269626078,0.3744939271255061,,0.4853129450317386,0.16800062366327914,0.1706267767847635,0.38591876814400383
earnings25,64k,ticker_disjoint,dv,15,ridge_wavlm_egemaps_audio_pastvol,val,27,0.1980154281438472,0.36494620480085754,0.08152436738411695,0.6511538461538461,,0.6263548091841149,0.6153585200651965,0.06656165578300169,0.11032309946393941
earnings25,64k,ticker_disjoint,dv,15,ridge_wavlm_text_audio_pastvol,test,39,0.18239760581674394,0.3439244859276101,-0.06985221347992576,0.10060728744939271,,0.6818775182218704,0.09172414850551368,0.09206596213935898,0.9707834063239094
earnings25,64k,ticker_disjoint,dv,15,ridge_wavlm_text_audio_pastvol,val,27,0.1405233530906521,0.32627631208141294,0.3481958611150159,-0.2038461538461538,,0.06022735696341484,0.22552824008612393,0.8992944929700236,0.5524753422408928
earnings25,64k,ticker_disjoint,dv,30,mlp_egemaps_audio,test,39,0.10375805883098348,0.27289249995020204,-0.15649245437411796,-0.026518218623481783,0.07053108692834899,0.461201095947411,0.12070516184056738,0.11863300782544985,0.027961745582020945
earnings25,64k,ticker_disjoint,dv,30,mlp_egemaps_audio,val,27,0.08250017483551238,0.22408363121293903,0.15752889498670508,0.5519230769230768,0.07053108692834899,0.667240474885454,0.2832393461945748,0.5887035964134858,0.5030252030130973
earnings25,64k,ticker_disjoint,dv,30,mlp_egemaps_audio_pastvol,test,39,0.08215152759547503,0.2205864414229611,0.08433501117983988,0.2927125506072874,0.015138267049950775,0.6756277108027566,0.6524259646487418,0.45469813640897466,0.40127443590216527
earnings25,64k,ticker_disjoint,dv,30,mlp_egemaps_audio_pastvol,val,27,0.13908022809721482,0.30526872184177284,-0.4202524259394069,0.3238461538461538,0.015138267049950775,0.2507306030161269,0.23445666642522894,0.131233803266082,0.023318443419302868
earnings25,64k,ticker_disjoint,dv,30,mlp_emotion2vec_audio,test,39,4.101100827445684e+19,3744987249.8577294,-4.571107261455528e+20,-0.15182186234817815,2.9981839827530383e+20,0.12942501633295686,0.12942501633295686,0.12942501633295686,0.12942501633295686
earnings25,64k,ticker_disjoint,dv,30,mlp_emotion2vec_audio,val,27,2.130249651416252e+19,2982330491.976996,-2.1753575448306988e+20,0.23153846153846147,2.9981839827530383e+20,0.040876745959893455,0.040876745959893455,0.040876745959893455,0.040876745959893455
earnings25,64k,ticker_disjoint,dv,30,mlp_emotion2vec_audio_pastvol,test,39,1.5331909759717048e+20,8134951961.523422,-1.708902243163679e+21,-0.09534412955465586,5.909672635391987e+20,0.08151801834921919,0.08151801834921919,0.08151801834921919,0.08151801834921919
earnings25,64k,ticker_disjoint,dv,30,mlp_emotion2vec_audio_pastvol,val,27,7.629785095963309e+19,6092093059.399694,-7.791345283359673e+20,0.4257692307692307,5.909672635391987e+20,0.024520024136964552,0.024520024136964552,0.024520024136964552,0.024520024136964552
earnings25,64k,ticker_disjoint,dv,30,mlp_wavlm_audio,test,39,6.113344798231425e+23,573954237755.4384,-6.81396434146733e+24,-0.03987854251012146,7.081051352818379e+24,0.0004904102037648169,0.0004904102037648169,0.0004904102037648169,0.0004904102037648169
earnings25,64k,ticker_disjoint,dv,30,mlp_wavlm_audio,val,27,6.508021717008993e+23,610805694805.4839,-6.645828640133978e+24,-0.5803846153846153,7.081051352818379e+24,0.0037966594516066522,0.0037966594516066522,0.0037966594516066522,0.0037966594516066522
earnings25,64k,ticker_disjoint,dv,30,mlp_wavlm_audio_pastvol,test,39,4.93178872339188e+24,1550422043883.2349,-5.496996097875063e+25,-0.1362348178137652,3.387564215397041e+24,0.001711659791003432,0.001711659791003432,0.001711659791003432,0.001711659791003432
earnings25,64k,ticker_disjoint,dv,30,mlp_wavlm_audio_pastvol,val,27,5.732212871475671e+24,1714775728625.2468,-5.853592094358558e+25,-0.5323076923076923,3.387564215397041e+24,0.005616735689999987,0.005616735689999987,0.005616735689999987,0.005616735689999987
earnings25,64k,ticker_disjoint,dv,30,mlp_wavlm_egemaps_audio,test,39,3.033241656255853e+24,954007166401.3557,-3.380866148881379e+25,-0.1362348178137652,5.689585316190478e+24,0.018313882104290278,0.018313882104290278,0.018313882104290278,0.018313882104290278
earnings25,64k,ticker_disjoint,dv,30,mlp_wavlm_egemaps_audio,val,27,1.0745067025665096e+24,740121165413.0518,-1.0972593098866214e+25,-0.5323076923076923,5.689585316190478e+24,0.0008952246014773338,0.0008952246014773338,0.0008952246014773338,0.0008952246014773338
earnings25,64k,ticker_disjoint,dv,30,mlp_wavlm_egemaps_audio_pastvol,test,39,1.0086001450627165e+24,708278944861.2598,-1.1241907090279519e+25,0.08866396761133602,4.4961345117548593e+24,0.0025070240336669243,0.0025070240336669243,0.0025070240336669243,0.0025070240336669243
earnings25,64k,ticker_disjoint,dv,30,mlp_wavlm_egemaps_audio_pastvol,val,27,5.611971349173084e+23,647100659927.8269,-5.73080446589024e+24,0.4511538461538461,4.4961345117548593e+24,7.060477248967923e-06,7.060477248967923e-06,7.060477248967923e-06,7.060477248967923e-06
earnings25,64k,ticker_disjoint,dv,30,mlp_wavlm_text_audio_pastvol,test,39,4.106236122919788e+24,1434811683713.815,-4.576831087184051e+25,0.09331983805668018,4.1035067849061444e+24,0.002980045711084373,0.002980045711084373,0.002980045711084373,0.002980045711084373
earnings25,64k,ticker_disjoint,dv,30,mlp_wavlm_text_audio_pastvol,val,27,2.6692227644710153e+24,1200178496483.7341,-2.725743377385622e+25,-0.6634615384615383,4.1035067849061444e+24,0.005355692191893273,0.005355692191893273,0.005355692191893273,0.005355692191893273
earnings25,64k,ticker_disjoint,dv,30,ridge_egemaps_audio,test,39,0.07999848848542555,0.23305830878402914,0.10833289156425052,-0.10546558704453442,,0.3845151492393909,0.6129765077009207,0.5331759457216105,0.1490872615034742
earnings25,64k,ticker_disjoint,dv,30,ridge_egemaps_audio,val,27,0.09561591201390642,0.21274667335164568,0.023594274656794756,-0.5599999999999999,,0.8450041156114502,0.6751882837340313,0.9394317711867791,0.2283019431536054
earnings25,64k,ticker_disjoint,dv,30,ridge_egemaps_audio_pastvol,test,39,0.07880396135767725,0.23091779297399703,0.12164714999728876,0.08927125506072874,,0.3310037156840027,0.6882814181508546,0.5748882157717854,0.18331327591274812
earnings25,64k,ticker_disjoint,dv,30,ridge_egemaps_audio_pastvol,val,27,0.09585271279736733,0.2135779932775121,0.02117612441519723,-0.6515384615384615,,0.8625931567704165,0.6763279289642892,0.9281624120463737,0.21646077977243705
earnings25,64k,ticker_disjoint,dv,30,ridge_emotion2vec_audio,test,39,0.08414892264397716,0.23773532329063776,0.06207194720174669,-0.020850202429149797,,0.6747485882367376,0.4203675983883009,0.43043178037399743,0.11488624829532607
earnings25,64k,ticker_disjoint,dv,30,ridge_emotion2vec_audio,val,27,0.09591031314443435,0.2226361487461401,0.020587924109689237,0.4784615384615384,,0.8806240826210587,0.6477345736139355,0.9158009571586512,0.155232395548964
earnings25,64k,ticker_disjoint,dv,30,ridge_emotion2vec_audio_pastvol,test,39,0.08286130200640321,0.23590880630536623,0.07642383049860335,0.034210526315789476,,0.6031972879767447,0.4741989232573397,0.46481005124108493,0.1365702096084877
earnings25,64k,ticker_disjoint,dv,30,ridge_emotion2vec_audio_pastvol,val,27,0.09617136111441997,0.22281707308576504,0.01792216767736965,0.46461538461538454,,0.8974160920664991,0.6506482389127668,0.9013943440392351,0.14689666887483965
earnings25,64k,ticker_disjoint,dv,30,ridge_wavlm_audio,test,39,0.07994747884628245,0.2309147526577098,0.10890144752447184,0.034210526315789476,,0.3708774941606499,0.6498936614747133,0.5367224423851344,0.17431574623596333
earnings25,64k,ticker_disjoint,dv,30,ridge_wavlm_audio,val,27,0.09369078286464759,0.21302048605588797,0.043253210954845356,-0.5226923076923077,,0.7572244903493673,0.5964031829255492,0.9805209101316359,0.20440604140185134
earnings25,64k,ticker_disjoint,dv,30,ridge_wavlm_audio_pastvol,test,39,0.0787433976531387,0.22866030425784303,0.12232219604283856,0.08785425101214576,,0.3148877499963189,0.721381371848208,0.5782778491442668,0.21061230620602156
earnings25,64k,ticker_disjoint,dv,30,ridge_wavlm_audio_pastvol,val,27,0.0939322114617988,0.21387684006881125,0.04078780263990167,-0.5692307692307692,,0.7748217472762494,0.5972756109527335,0.9913354757170386,0.19353237729964698
earnings25,64k,ticker_disjoint,dv,30,ridge_wavlm_egemaps_audio,test,39,0.08023249665816067,0.23118447243790255,0.10572462489967394,0.04230769230769231,,0.38830052594096337,0.6336330572607989,0.5267649613028931,0.16071699204425047
earnings25,64k,ticker_disjoint,dv,30,ridge_wavlm_egemaps_audio,val,27,0.09677909198095017,0.21383953501059996,0.011716172408908765,-0.5403846153846154,,0.9224738956980932,0.7056415149476281,0.8919830412366185,0.21126616376336282
earnings25,64k,ticker_disjoint,dv,30,ridge_wavlm_egemaps_audio_pastvol,test,39,0.07901335159097786,0.228911062831773,0.11931327610296061,0.08076923076923077,,0.3302496524814068,0.7045612706225098,0.5682352887505955,0.19552051303103302
earnings25,64k,ticker_disjoint,dv,30,ridge_wavlm_egemaps_audio_pastvol,val,27,0.09699376830343913,0.21470174020993138,0.009523951616794646,-0.5723076923076922,,0.937907288556171,0.7069283337966953,0.8805496150822453,0.2007064614932695
earnings25,64k,ticker_disjoint,dv,30,ridge_wavlm_text_audio_pastvol,test,39,0.06900143332897418,0.21387173409982815,0.23090661212208186,0.3643724696356276,,0.10823420562490627,0.6940445889369531,0.9824366129891408,0.7220274244098256
earnings25,64k,ticker_disjoint,dv,30,ridge_wavlm_text_audio_pastvol,val,27,0.08180711689677879,0.22546946754104394,0.16460622892747867,0.6757692307692307,,0.5627616373250869,0.3174854317973822,0.5261123208687128,0.031153192032704228
earnings25,64k,ticker_disjoint,har_resid,3,mlp_egemaps_audio,test,39,0.7642094812733997,0.6808540033773387,-0.04426638773046787,-0.0728744939271255,0.09565335956633958,0.40459878646241904,0.40459878646241904,0.1634339088890584,0.22177823940799263
earnings25,64k,ticker_disjoint,har_resid,3,mlp_egemaps_audio,val,27,0.5457834167515448,0.5647870058019131,-0.015847019699517517,-0.4688461538461538,0.09565335956633958,0.8854314896044532,0.8854314896044532,0.19884898133918955,0.9272908003890612
earnings25,64k,ticker_disjoint,har_resid,3,mlp_egemaps_audio_pastvol,test,39,0.8344822350822472,0.7032520080596871,-0.14029172708317894,-0.2546558704453441,0.02693159243587344,0.05401474764202337,0.05401474764202337,0.414685620440314,0.028624684638380273
earnings25,64k,ticker_disjoint,har_resid,3,mlp_egemaps_audio_pastvol,val,27,0.6785703844028668,0.6601835584054059,-0.2629986208719983,-0.625,0.02693159243587344,0.017150583212534976,0.017150583212534976,0.02312990986091748,0.04508243926384844
earnings25,64k,ticker_disjoint,har_resid,3,mlp_emotion2vec_audio,test,39,2.928539981284018e+19,2787698465.0481954,-4.001750753581185e+19,-0.062145748987854244,3.173012896382461e+20,0.15755833835538816,0.15755833835538816,0.15755833835538816,0.15755833835538816
earnings25,64k,ticker_disjoint,har_resid,3,mlp_emotion2vec_audio,val,27,1.5564762370398464e+19,2356714622.852827,-2.897013170610542e+19,-0.5269230769230768,3.173012896382461e+20,0.05139356706963438,0.05139356706963438,0.05139356706963438,0.05139356706963438
earnings25,64k,ticker_disjoint,har_resid,3,mlp_emotion2vec_audio_pastvol,test,39,9.54894306374564e+19,7121838788.911574,-1.3048307465651765e+20,-0.062145748987854244,6.078253638077531e+20,0.01989627210913028,0.01989627210913028,0.01989627210913028,0.01989627210913028
earnings25,64k,ticker_disjoint,har_resid,3,mlp_emotion2vec_audio_pastvol,val,27,4.379637092841605e+19,4955993912.817637,-8.151660808254138e+19,-0.5269230769230768,6.078253638077531e+20,0.00668886907488734,0.00668886907488734,0.00668886907488734,0.00668886907488734
earnings25,64k,ticker_disjoint,har_resid,3,mlp_wavlm_audio,test,39,3.308261536660228e+23,427153830559.54443,-4.520627405458588e+23,0.018421052631578946,6.661068516898282e+24,0.0003554452340780211,0.0003554452340780211,0.0003554452340780211,0.0003554452340780211
earnings25,64k,ticker_disjoint,har_resid,3,mlp_wavlm_audio,val,27,2.3539761477316117e+23,411055443526.2747,-4.381371036059682e+23,-0.6399999999999999,6.661068516898282e+24,0.00015710412790130094,0.00015710412790130094,0.00015710412790130094,0.00015710412790130094
earnings25,64k,ticker_disjoint,har_resid,3,mlp_wavlm_audio_pastvol,test,39,2.755607159395027e+24,1168237209893.476,-3.7654439062320255e+24,0.0402834008097166,5.603995155037305e+24,0.0014934020739829248,0.0014934020739829248,0.0014934020739829248,0.0014934020739829248
earnings25,64k,ticker_disjoint,har_resid,3,mlp_wavlm_audio_pastvol,val,27,3.173044211402003e+24,1285471486125.9797,-5.905872927969293e+24,0.4115384615384615,5.603995155037305e+24,0.0054057455054840825,0.0054057455054840825,0.0054057455054840825,0.0054057455054840825
earnings25,64k,ticker_disjoint,har_resid,3,mlp_wavlm_egemaps_audio,test,39,2.871337409022889e+24,1081144361183.284,-3.9235853748888336e+24,-0.07793522267206478,4.400980432023243e+24,0.01005029523642106,0.01005029523642106,0.01005029523642106,0.01005029523642106
earnings25,64k,ticker_disjoint,har_resid,3,mlp_wavlm_egemaps_audio,val,27,1.2230230943292053e+24,921817247541.0282,-2.2763688438770957e+24,0.5823076923076923,4.400980432023243e+24,1.9281261166561712e-05,1.9281261166561712e-05,1.9281261166561712e-05,1.9281261166561712e-05
earnings25,64k,ticker_disjoint,har_resid,3,mlp_wavlm_egemaps_audio_pastvol,test,39,7.707405722067743e+23,479775019773.7111,-1.05319090241402e+24,0.048785425101214586,7.13800336364407e+24,0.018382812445054592,0.018382812445054592,0.018382812445054592,0.018382812445054592
