dataset,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,seed_std,dm_p_vs_persistence,dm_p_vs_har,dm_p_vs_stage1
fincall,ticker_disjoint,har_resid,7,mlp_pastvol,val,239,0.2624843254182294,0.39204671035190924,0.026166965554141663,0.1028129854564778,0.0014941387256640502,0.08935017190264542,0.08935017190264542,0.04854250542288972
fincall,ticker_disjoint,har_resid,7,mlp_text,test,484,0.33670781073922157,0.44740960764516835,-0.35751198358978087,-0.023613139781661976,0.02965788930521599,6.16626685560649e-08,6.16626685560649e-08,0.0014971695023547145
fincall,ticker_disjoint,har_resid,7,mlp_text,val,239,0.36987575303851444,0.4625319194440132,-0.3722618536383959,-0.05383655901263165,0.02965788930521599,8.201800273402479e-07,8.201800273402479e-07,0.003765440218982477
fincall,ticker_disjoint,har_resid,7,mlp_text_pastvol,test,484,0.31777644151670453,0.4338617608815481,-0.2811859829279375,0.03036954282516968,0.025972111580895102,1.7324827054539048e-06,1.7324827054539048e-06,0.017386074520216416
fincall,ticker_disjoint,har_resid,7,mlp_text_pastvol,val,239,0.34367250676505484,0.4587969390709136,-0.2750461940360298,0.05508614981957447,0.025972111580895102,0.0006967500468883063,0.0006967500468883063,0.03500359567876876
fincall,ticker_disjoint,har_resid,7,ridge_pastvol,test,484,0.24582260766165467,0.38869209507406477,0.008911806930313015,0.12235179638190469,,0.3889896344737972,0.3889896344737972,0.0023147256300334587
fincall,ticker_disjoint,har_resid,7,ridge_pastvol,val,239,0.26734471837161955,0.3935351237677708,0.008134607961521545,0.11515601888541047,,0.3842866124929883,0.3842866124929883,0.12862998848017207
fincall,ticker_disjoint,har_resid,7,ridge_text,test,484,0.24898483573759886,0.387872249539324,-0.0038374147123740876,0.10702274376911745,,0.8685286531816804,0.8685286531816804,0.01703174078112625
fincall,ticker_disjoint,har_resid,7,ridge_text,val,239,0.27647201584283343,0.3931163377477898,-0.025728228527932773,0.11546497396161817,,0.43645766178966644,0.43645766178966644,0.40107212612471854
fincall,ticker_disjoint,har_resid,7,ridge_text_pastvol,test,484,0.24907028271878806,0.387833254690601,-0.004181913108984636,0.10384316579249481,,0.8565532577773365,0.8565532577773365,0.01731777674856735
fincall,ticker_disjoint,har_resid,7,ridge_text_pastvol,val,239,0.275767365836252,0.392745191623263,-0.02311393354845892,0.11537682595873275,,0.48082037071932554,0.48082037071932554,0.3775728579603178
fincall,ticker_disjoint,har_resid,15,mlp_pastvol,test,484,0.160426161210937,0.3085216383788581,0.04823150895386874,0.21594377003209486,0.0014270819761125926,0.002360666364060329,0.002360666364060329,9.848664111283332e-07
fincall,ticker_disjoint,har_resid,15,mlp_pastvol,val,239,0.18494789494665023,0.31765647320167906,0.046423285398866754,0.20784309099895804,0.0014270819761125926,0.027021478032168478,0.027021478032168478,0.0031777510137910277
fincall,ticker_disjoint,har_resid,15,mlp_text,test,484,0.23815165352746037,0.37642677347797804,-0.4128944943084456,0.003127322890858332,0.029767810501133835,1.2795304588621445e-07,1.2795304588621445e-07,0.005685663452659438
fincall,ticker_disjoint,har_resid,15,mlp_text,val,239,0.2648111513577364,0.3874681754221062,-0.36534534645173733,-0.06636825005432291,0.029767810501133835,4.784732399829379e-05,4.784732399829379e-05,0.04671712215157857
fincall,ticker_disjoint,har_resid,15,mlp_text_pastvol,test,484,0.22344039027715343,0.3581926764489649,-0.3256162304676944,0.07560669486979722,0.025654252146152294,1.1596840555034068e-05,1.1596840555034068e-05,0.04665987418798608
