model_id,window,year,quarter,mse,model,condition,n_test,persistence_mse
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2020,first,0.788323,TMLP,ticker_disjoint,30,1.494479914078171
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2020,fourth,0.584876,TMLP,ticker_disjoint,30,0.707239565048403
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2020,second,0.673735,TMLP,ticker_disjoint,30,0.7148942572708211
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2020,third,0.616128,TMLP,ticker_disjoint,30,0.9650318430229294
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2021,first,0.62138,TMLP,ticker_disjoint,30,0.7548824936137996
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2021,fourth,0.738014,TMLP,ticker_disjoint,30,1.5418116115703764
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2021,second,0.251311,TMLP,ticker_disjoint,30,1.0512802951892601
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2021,third,1.02286,TMLP,ticker_disjoint,30,0.6254110373265819
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2022,first,0.690001,TMLP,ticker_disjoint,30,1.973155314355811
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2022,fourth,0.721231,TMLP,ticker_disjoint,30,1.6961650596780231
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2022,second,0.924242,TMLP,ticker_disjoint,30,0.9538812409605335
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2022,third,0.596044,TMLP,ticker_disjoint,30,1.7013052811923715
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2023,first,0.64697,TMLP,ticker_disjoint,30,1.134966309737853
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2023,fourth,0.403162,TMLP,ticker_disjoint,30,1.2950759650423875
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2023,second,0.427632,TMLP,ticker_disjoint,30,1.2369325982658335
mTMLP_dDEC_ticker_disjoint_e(DEC),3,2023,third,0.488095,TMLP,ticker_disjoint,30,2.2858610144967337
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2019,fourth,0.393055,TMLP,ticker_disjoint,30,0.5400116545789637
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2019,second,0.718891,TMLP,ticker_disjoint,30,0.674849967548829
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2019,third,0.426936,TMLP,ticker_disjoint,30,0.6103897781728259
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2020,first,0.509941,TMLP,ticker_disjoint,30,0.7681119108474169
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2020,fourth,0.270003,TMLP,ticker_disjoint,30,0.2967860938909249
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2020,second,0.373668,TMLP,ticker_disjoint,30,0.15062127627666594
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2020,third,0.23058,TMLP,ticker_disjoint,30,0.35562765181577666
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2021,first,0.299063,TMLP,ticker_disjoint,30,0.3942596509863436
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2021,fourth,0.25033,TMLP,ticker_disjoint,30,0.41239728591407115
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2021,second,0.178833,TMLP,ticker_disjoint,30,0.49089072635667436
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2021,third,0.530963,TMLP,ticker_disjoint,30,0.2884876042793775
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2022,first,0.468147,TMLP,ticker_disjoint,30,0.6925300796810304
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2022,fourth,0.283874,TMLP,ticker_disjoint,30,0.3661513278200209
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2022,second,0.48908,TMLP,ticker_disjoint,30,0.28557549323979275
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2022,third,0.279968,TMLP,ticker_disjoint,30,0.3651824263486585
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2023,first,0.309405,TMLP,ticker_disjoint,30,0.2201792577697922
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2023,fourth,0.130167,TMLP,ticker_disjoint,30,0.4547929320597641
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2023,second,0.285297,TMLP,ticker_disjoint,30,0.6542850452114742
mTMLP_dDEC_ticker_disjoint_e(DEC),7,2023,third,0.307112,TMLP,ticker_disjoint,30,0.6689528912936263
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2019,fourth,0.266961,TMLP,ticker_disjoint,30,0.2142267406466465
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2019,second,0.503177,TMLP,ticker_disjoint,30,0.31623030936159263
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2019,third,0.258243,TMLP,ticker_disjoint,30,0.45234832327575525
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2020,first,0.709585,TMLP,ticker_disjoint,30,0.8745154309062285
